FIPS,county_name,total_households,living_alone,pct_living_alone
51079,"Greene County, Virginia",7662.0,1490.0,19.45
51081,"Greensville County, Virginia",3222.0,885.0,27.47
51083,"Halifax County, Virginia",13519.0,4781.0,35.37
51085,"Hanover County, Virginia",41383.0,9320.0,22.52
51087,"Henrico County, Virginia",134094.0,41759.0,31.14
51089,"Henry County, Virginia",20411.0,7654.0,37.5
51091,"Highland County, Virginia",1014.0,285.0,28.11
51093,"Isle of Wight County, Virginia",15196.0,3589.0,23.62
51095,"James City County, Virginia",30690.0,7544.0,24.58
51097,"King and Queen County, Virginia",2826.0,768.0,27.18
51099,"King George County, Virginia",9737.0,2143.0,22.01
51101,"King William County, Virginia",6893.0,1655.0,24.01
51103,"Lancaster County, Virginia",5238.0,2352.0,44.9
51105,"Lee County, Virginia",8324.0,2574.0,30.92
51107,"Loudoun County, Virginia",138549.0,22969.0,16.58
51109,"Louisa County, Virginia",14642.0,3312.0,22.62
51111,"Lunenburg County, Virginia",4566.0,1410.0,30.88
51113,"Madison County, Virginia",5324.0,1319.0,24.77
51115,"Mathews County, Virginia",3742.0,1252.0,33.46
51117,"Mecklenburg County, Virginia",13037.0,4499.0,34.51
51119,"Middlesex County, Virginia",4714.0,1439.0,30.53
51121,"Montgomery County, Virginia",36062.0,10582.0,29.34
51125,"Nelson County, Virginia",6132.0,1873.0,30.54
51127,"New Kent County, Virginia",8675.0,1503.0,17.33
51131,"Northampton County, Virginia",5344.0,1796.0,33.61
51133,"Northumberland County, Virginia",5174.0,1774.0,34.29
51135,"Nottoway County, Virginia",5415.0,1686.0,31.14
51137,"Orange County, Virginia",14309.0,3477.0,24.3
51139,"Page County, Virginia",9351.0,2911.0,31.13
51141,"Patrick County, Virginia",7779.0,2393.0,30.76
51143,"Pittsylvania County, Virginia",24487.0,7110.0,29.04
51145,"Powhatan County, Virginia",11077.0,1741.0,15.72
51147,"Prince Edward County, Virginia",7416.0,2260.0,30.47
51149,"Prince George County, Virginia",12808.0,2525.0,19.71
51153,"Prince William County, Virginia",152616.0,29013.0,19.01
51155,"Pulaski County, Virginia",14455.0,4636.0,32.07
51157,"Rappahannock County, Virginia",2823.0,668.0,23.66
51159,"Richmond County, Virginia",2834.0,701.0,24.74
51161,"Roanoke County, Virginia",39156.0,12041.0,30.75
51163,"Rockbridge County, Virginia",9368.0,2665.0,28.45
51165,"Rockingham County, Virginia",31612.0,7922.0,25.06
51167,"Russell County, Virginia",10438.0,3404.0,32.61
51169,"Scott County, Virginia",8838.0,3075.0,34.79
51171,"Shenandoah County, Virginia",17542.0,5069.0,28.9
51173,"Smyth County, Virginia",12651.0,3938.0,31.13
51175,"Southampton County, Virginia",6841.0,1954.0,28.56
51177,"Spotsylvania County, Virginia",49449.0,9495.0,19.2
51179,"Stafford County, Virginia",50313.0,8743.0,17.38
51181,"Surry County, Virginia",2745.0,741.0,26.99
51183,"Sussex County, Virginia",3698.0,1305.0,35.29
51185,"Tazewell County, Virginia",15800.0,4543.0,28.75
51187,"Warren County, Virginia",15235.0,3620.0,23.76
51191,"Washington County, Virginia",22013.0,6405.0,29.1
51193,"Westmoreland County, Virginia",7832.0,2785.0,35.56
51195,"Wise County, Virginia",14052.0,4076.0,29.01
51197,"Wythe County, Virginia",12424.0,4011.0,32.28
51199,"York County, Virginia",25878.0,5990.0,23.15
51510,"Alexandria city, Virginia",74818.0,32425.0,43.34
51520,"Bristol city, Virginia",7299.0,2907.0,39.83
51530,"Buena Vista city, Virginia",2655.0,690.0,25.99
51540,"Charlottesville city, Virginia",19511.0,7372.0,37.78
51550,"Chesapeake city, Virginia",91368.0,20345.0,22.27
51570,"Colonial Heights city, Virginia",7612.0,2326.0,30.56
51580,"Covington city, Virginia",2503.0,897.0,35.84
51590,"Danville city, Virginia",18755.0,7710.0,41.11
51595,"Emporia city, Virginia",2245.0,767.0,34.16
51600,"Fairfax city, Virginia",9129.0,2067.0,22.64
51610,"Falls Church city, Virginia",5740.0,1872.0,32.61
51620,"Franklin city, Virginia",3349.0,1103.0,32.94
51630,"Fredericksburg city, Virginia",11276.0,3992.0,35.4
51640,"Galax city, Virginia",2618.0,930.0,35.52
51650,"Hampton city, Virginia",57470.0,19415.0,33.78
51660,"Harrisonburg city, Virginia",17142.0,4781.0,27.89
51670,"Hopewell city, Virginia",9348.0,2855.0,30.54
51678,"Lexington city, Virginia",1991.0,792.0,39.78
51680,"Lynchburg city, Virginia",28910.0,8785.0,30.39
51683,"Manassas city, Virginia",13840.0,3448.0,24.91
51685,"Manassas Park city, Virginia",5221.0,1454.0,27.85
51690,"Martinsville city, Virginia",5628.0,2326.0,41.33
51700,"Newport News city, Virginia",75465.0,26561.0,35.2
51710,"Norfolk city, Virginia",93797.0,32445.0,34.59
51720,"Norton city, Virginia",1592.0,680.0,42.71
51730,"Petersburg city, Virginia",14703.0,7304.0,49.68
51735,"Poquoson city, Virginia",4657.0,733.0,15.74
51740,"Portsmouth city, Virginia",38962.0,12865.0,33.02
51750,"Radford city, Virginia",5467.0,1656.0,30.29
51760,"Richmond city, Virginia",101201.0,43587.0,43.07
51770,"Roanoke city, Virginia",42806.0,16715.0,39.05
51775,"Salem city, Virginia",10045.0,3038.0,30.24
51790,"Staunton city, Virginia",11064.0,4096.0,37.02
51800,"Suffolk city, Virginia",36318.0,8989.0,24.75
51810,"Virginia Beach city, Virginia",178915.0,45175.0,25.25
51820,"Waynesboro city, Virginia",9431.0,3591.0,38.08
51830,"Williamsburg city, Virginia",4882.0,1860.0,38.1
51840,"Winchester city, Virginia",11217.0,4016.0,35.8
53001,"Adams County, Washington",6304.0,1291.0,20.48
53003,"Asotin County, Washington",9499.0,3131.0,32.96
53005,"Benton County, Washington",75509.0,19194.0,25.42
53007,"Chelan County, Washington",30414.0,8563.0,28.15
53009,"Clallam County, Washington",34128.0,10841.0,31.77
53011,"Clark County, Washington",188863.0,44531.0,23.58
53013,"Columbia County, Washington",1804.0,543.0,30.1
53015,"Cowlitz County, Washington",43167.0,11929.0,27.63
53017,"Douglas County, Washington",15474.0,3034.0,19.61
53019,"Ferry County, Washington",3025.0,1048.0,34.64
53021,"Franklin County, Washington",28350.0,4591.0,16.19
53023,"Garfield County, Washington",1009.0,319.0,31.62
53025,"Grant County, Washington",33666.0,8025.0,23.84
53027,"Grays Harbor County, Washington",29542.0,9278.0,31.41
53029,"Island County, Washington",35498.0,9320.0,26.26
53031,"Jefferson County, Washington",15859.0,5611.0,35.38
53033,"King County, Washington",916270.0,279263.0,30.48
53035,"Kitsap County, Washington",106031.0,25478.0,24.03
53037,"Kittitas County, Washington",19250.0,4707.0,24.45
53039,"Klickitat County, Washington",9618.0,3115.0,32.39
53041,"Lewis County, Washington",31511.0,8277.0,26.27
53043,"Lincoln County, Washington",4532.0,1261.0,27.82
53045,"Mason County, Washington",25488.0,6181.0,24.25
53047,"Okanogan County, Washington",17005.0,4466.0,26.26
53049,"Pacific County, Washington",10689.0,3536.0,33.08
53051,"Pend Oreille County, Washington",5737.0,1354.0,23.6
53053,"Pierce County, Washington",341783.0,82714.0,24.2
53055,"San Juan County, Washington",8654.0,2654.0,30.67
53057,"Skagit County, Washington",50824.0,12638.0,24.87
53059,"Skamania County, Washington",4812.0,1161.0,24.13
53061,"Snohomish County, Washington",307643.0,70268.0,22.84
53063,"Spokane County, Washington",213524.0,62471.0,29.26
53065,"Stevens County, Washington",18471.0,4871.0,26.37
53067,"Thurston County, Washington",115695.0,29772.0,25.73
53069,"Wahkiakum County, Washington",1954.0,532.0,27.23
53071,"Walla Walla County, Washington",22978.0,6950.0,30.25
53073,"Whatcom County, Washington",91171.0,24559.0,26.94
53075,"Whitman County, Washington",17963.0,6012.0,33.47
53077,"Yakima County, Washington",85558.0,19894.0,23.25
54001,"Barbour County, West Virginia",5789.0,1793.0,30.97
54003,"Berkeley County, West Virginia",48528.0,12847.0,26.47
54005,"Boone County, West Virginia",7992.0,2133.0,26.69
54007,"Braxton County, West Virginia",4567.0,1244.0,27.24
54009,"Brooke County, West Virginia",9593.0,3645.0,38.0
54011,"Cabell County, West Virginia",38854.0,14403.0,37.07
54013,"Calhoun County, West Virginia",2416.0,737.0,30.5
54015,"Clay County, West Virginia",2865.0,750.0,26.18
54017,"Doddridge County, West Virginia",2345.0,673.0,28.7
54019,"Fayette County, West Virginia",15938.0,4776.0,29.97
54021,"Gilmer County, West Virginia",2132.0,622.0,29.17
54023,"Grant County, West Virginia",4160.0,1425.0,34.25
54025,"Greenbrier County, West Virginia",14724.0,5505.0,37.39
54027,"Hampshire County, West Virginia",8066.0,2651.0,32.87
54029,"Hancock County, West Virginia",12985.0,4573.0,35.22
54031,"Hardy County, West Virginia",5740.0,1678.0,29.23
54033,"Harrison County, West Virginia",25888.0,8795.0,33.97
54035,"Jackson County, West Virginia",11148.0,3556.0,31.9
54037,"Jefferson County, West Virginia",21472.0,5209.0,24.26
54039,"Kanawha County, West Virginia",77252.0,26906.0,34.83
54041,"Lewis County, West Virginia",6839.0,2036.0,29.77
54043,"Lincoln County, West Virginia",7776.0,2035.0,26.17
54045,"Logan County, West Virginia",12375.0,3137.0,25.35
54047,"McDowell County, West Virginia",6547.0,2318.0,35.41
54049,"Marion County, West Virginia",23083.0,6706.0,29.05
54051,"Marshall County, West Virginia",12055.0,3576.0,29.66
54053,"Mason County, West Virginia",10120.0,3169.0,31.31
54055,"Mercer County, West Virginia",24471.0,7308.0,29.86
54057,"Mineral County, West Virginia",10532.0,3062.0,29.07
54059,"Mingo County, West Virginia",9093.0,2641.0,29.04
54061,"Monongalia County, West Virginia",44206.0,14331.0,32.42
54063,"Monroe County, West Virginia",4596.0,1460.0,31.77
54065,"Morgan County, West Virginia",7053.0,1911.0,27.09
54067,"Nicholas County, West Virginia",9644.0,2803.0,29.06
54069,"Ohio County, West Virginia",17487.0,6565.0,37.54
54071,"Pendleton County, West Virginia",2361.0,595.0,25.2
54073,"Pleasants County, West Virginia",2737.0,645.0,23.57
54075,"Pocahontas County, West Virginia",2951.0,1066.0,36.12
54077,"Preston County, West Virginia",12623.0,2969.0,23.52
54079,"Putnam County, West Virginia",22402.0,5371.0,23.98
54081,"Raleigh County, West Virginia",29395.0,9277.0,31.56
54083,"Randolph County, West Virginia",10362.0,3417.0,32.98
54085,"Ritchie County, West Virginia",3257.0,804.0,24.69
54087,"Roane County, West Virginia",5461.0,1758.0,32.19
54089,"Summers County, West Virginia",4890.0,1844.0,37.71
54091,"Taylor County, West Virginia",6702.0,2050.0,30.59
54093,"Tucker County, West Virginia",2836.0,984.0,34.7
54095,"Tyler County, West Virginia",2948.0,1064.0,36.09
54097,"Upshur County, West Virginia",9537.0,2868.0,30.07
54099,"Wayne County, West Virginia",14959.0,4530.0,30.28
54101,"Webster County, West Virginia",3010.0,893.0,29.67
54103,"Wetzel County, West Virginia",5861.0,1871.0,31.92
54105,"Wirt County, West Virginia",2149.0,495.0,23.03
54107,"Wood County, West Virginia",35544.0,11968.0,33.67
54109,"Wyoming County, West Virginia",7724.0,1861.0,24.09
55001,"Adams County, Wisconsin",9176.0,2910.0,31.71
55003,"Ashland County, Wisconsin",6846.0,2447.0,35.74
55005,"Barron County, Wisconsin",19197.0,5625.0,29.3
55007,"Bayfield County, Wisconsin",7557.0,2128.0,28.16
55009,"Brown County, Wisconsin",109096.0,32802.0,30.07
55011,"Buffalo County, Wisconsin",5616.0,1692.0,30.13
55013,"Burnett County, Wisconsin",6989.0,2190.0,31.33
55015,"Calumet County, Wisconsin",20712.0,4910.0,23.71
55017,"Chippewa County, Wisconsin",26326.0,7743.0,29.41
55019,"Clark County, Wisconsin",12649.0,3292.0,26.03
55021,"Columbia County, Wisconsin",24068.0,6709.0,27.88
55023,"Crawford County, Wisconsin",6544.0,2053.0,31.37
55025,"Dane County, Wisconsin",240799.0,78950.0,32.79
55027,"Dodge County, Wisconsin",35615.0,10835.0,30.42
55029,"Door County, Wisconsin",13841.0,4646.0,33.57
55031,"Douglas County, Wisconsin",18916.0,6465.0,34.18
55033,"Dunn County, Wisconsin",17257.0,5486.0,31.79
55035,"Eau Claire County, Wisconsin",42481.0,12726.0,29.96
55037,"Florence County, Wisconsin",2082.0,634.0,30.45
55039,"Fond du Lac County, Wisconsin",42368.0,13193.0,31.14
55041,"Forest County, Wisconsin",3723.0,1076.0,28.9
55043,"Grant County, Wisconsin",19863.0,5836.0,29.38
55045,"Green County, Wisconsin",15594.0,4724.0,30.29
55047,"Green Lake County, Wisconsin",8025.0,2277.0,28.37
55049,"Iowa County, Wisconsin",9795.0,2885.0,29.45
55051,"Iron County, Wisconsin",2941.0,993.0,33.76
55053,"Jackson County, Wisconsin",7990.0,2529.0,31.65
55055,"Jefferson County, Wisconsin",34102.0,10041.0,29.44
55057,"Juneau County, Wisconsin",10598.0,3163.0,29.85
55059,"Kenosha County, Wisconsin",66705.0,18492.0,27.72
55061,"Kewaunee County, Wisconsin",8247.0,2139.0,25.94
55063,"La Crosse County, Wisconsin",50179.0,15995.0,31.88
55065,"Lafayette County, Wisconsin",6652.0,1850.0,27.81
55067,"Langlade County, Wisconsin",8443.0,2704.0,32.03
55069,"Lincoln County, Wisconsin",12226.0,4102.0,33.55
55071,"Manitowoc County, Wisconsin",34860.0,10915.0,31.31
55073,"Marathon County, Wisconsin",56484.0,15316.0,27.12
55075,"Marinette County, Wisconsin",18569.0,6079.0,32.74
55077,"Marquette County, Wisconsin",6830.0,2048.0,29.99
55078,"Menominee County, Wisconsin",1307.0,206.0,15.76
55079,"Milwaukee County, Wisconsin",389247.0,144763.0,37.19
55081,"Monroe County, Wisconsin",17992.0,5465.0,30.37
55083,"Oconto County, Wisconsin",16338.0,3974.0,24.32
55085,"Oneida County, Wisconsin",16417.0,5368.0,32.7
55087,"Outagamie County, Wisconsin",76646.0,21979.0,28.68
55089,"Ozaukee County, Wisconsin",37478.0,10603.0,28.29
55091,"Pepin County, Wisconsin",3078.0,858.0,27.88
55093,"Pierce County, Wisconsin",15857.0,4195.0,26.46
55095,"Polk County, Wisconsin",18534.0,5011.0,27.04
55097,"Portage County, Wisconsin",29311.0,8484.0,28.94
55099,"Price County, Wisconsin",6630.0,2421.0,36.52
55101,"Racine County, Wisconsin",79100.0,22957.0,29.02
55103,"Richland County, Wisconsin",7196.0,2219.0,30.84
55105,"Rock County, Wisconsin",66439.0,19765.0,29.75
55107,"Rusk County, Wisconsin",6190.0,1999.0,32.29
55109,"St. Croix County, Wisconsin",36004.0,8334.0,23.15
55111,"Sauk County, Wisconsin",27313.0,7723.0,28.28
55113,"Sawyer County, Wisconsin",8210.0,2761.0,33.63
55115,"Shawano County, Wisconsin",16653.0,4499.0,27.02
55117,"Sheboygan County, Wisconsin",49035.0,15559.0,31.73
55119,"Taylor County, Wisconsin",7754.0,2052.0,26.46
55121,"Trempealeau County, Wisconsin",12370.0,3687.0,29.81
55123,"Vernon County, Wisconsin",11991.0,3554.0,29.64
55125,"Vilas County, Wisconsin",10651.0,3483.0,32.7
55127,"Walworth County, Wisconsin",42179.0,11559.0,27.4
55129,"Washburn County, Wisconsin",7252.0,2216.0,30.56
55131,"Washington County, Wisconsin",56279.0,14032.0,24.93
55133,"Waukesha County, Wisconsin",165733.0,43266.0,26.11
55135,"Waupaca County, Wisconsin",22355.0,6290.0,28.14
55137,"Waushara County, Wisconsin",10158.0,3086.0,30.38
55139,"Winnebago County, Wisconsin",71943.0,22721.0,31.58
55141,"Wood County, Wisconsin",31887.0,10118.0,31.73
56001,"Albany County, Wyoming",16290.0,4735.0,29.07
56003,"Big Horn County, Wyoming",4262.0,1370.0,32.14
56005,"Campbell County, Wyoming",17509.0,4050.0,23.13
56007,"Carbon County, Wyoming",5847.0,1746.0,29.86
56009,"Converse County, Wyoming",5656.0,1484.0,26.24
56011,"Crook County, Wyoming",2755.0,786.0,28.53
56013,"Fremont County, Wyoming",14617.0,4591.0,31.41
56015,"Goshen County, Wyoming",5069.0,1579.0,31.15
56017,"Hot Springs County, Wyoming",2105.0,676.0,32.11
56019,"Johnson County, Wyoming",3971.0,1530.0,38.53
56021,"Laramie County, Wyoming",41407.0,13020.0,31.44
56023,"Lincoln County, Wyoming",7629.0,2146.0,28.13
56025,"Natrona County, Wyoming",32895.0,10313.0,31.35
56027,"Niobrara County, Wyoming",1072.0,389.0,36.29
56029,"Park County, Wyoming",13050.0,4307.0,33.0
56031,"Platte County, Wyoming",3861.0,1315.0,34.06
56033,"Sheridan County, Wyoming",13066.0,4586.0,35.1
56035,"Sublette County, Wyoming",3477.0,1006.0,28.93
56037,"Sweetwater County, Wyoming",16335.0,4931.0,30.19
56039,"Teton County, Wyoming",9645.0,2347.0,24.33
56041,"Uinta County, Wyoming",7586.0,2205.0,29.07
56043,"Washakie County, Wyoming",3414.0,1184.0,34.68
56045,"Weston County, Wyoming",2638.0,700.0,26.54
72001,"Adjuntas Municipio, Puerto Rico",5608.0,1591.0,28.37
72003,"Aguada Municipio, Puerto Rico",12904.0,3305.0,25.61
72005,"Aguadilla Municipio, Puerto Rico",21650.0,6532.0,30.17
72007,"Aguas Buenas Municipio, Puerto Rico",8861.0,2235.0,25.22
72009,"Aibonito Municipio, Puerto Rico",8995.0,2469.0,27.45
72011,"Añasco Municipio, Puerto Rico",8757.0,2569.0,29.34
72013,"Arecibo Municipio, Puerto Rico",31415.0,9568.0,30.46
72015,"Arroyo Municipio, Puerto Rico",6246.0,1889.0,30.24
72017,"Barceloneta Municipio, Puerto Rico",8254.0,1905.0,23.08
72019,"Barranquitas Municipio, Puerto Rico",9098.0,1896.0,20.84
72021,"Bayamón Municipio, Puerto Rico",69043.0,20420.0,29.58
72023,"Cabo Rojo Municipio, Puerto Rico",17568.0,4950.0,28.18
72025,"Caguas Municipio, Puerto Rico",49645.0,14278.0,28.76
72027,"Camuy Municipio, Puerto Rico",11585.0,2998.0,25.88
72029,"Canóvanas Municipio, Puerto Rico",14712.0,3774.0,25.65
72031,"Carolina Municipio, Puerto Rico",61883.0,18631.0,30.11
72033,"Cataño Municipio, Puerto Rico",8794.0,2540.0,28.88
72035,"Cayey Municipio, Puerto Rico",16151.0,4629.0,28.66
72037,"Ceiba Municipio, Puerto Rico",4238.0,1188.0,28.03
72039,"Ciales Municipio, Puerto Rico",5446.0,1206.0,22.14
72041,"Cidra Municipio, Puerto Rico",14207.0,3617.0,25.46
72043,"Coamo Municipio, Puerto Rico",12835.0,3967.0,30.91
72045,"Comerío Municipio, Puerto Rico",5420.0,1570.0,28.97
72047,"Corozal Municipio, Puerto Rico",10804.0,2576.0,23.84
72049,"Culebra Municipio, Puerto Rico",447.0,185.0,41.39
72051,"Dorado Municipio, Puerto Rico",11950.0,3178.0,26.59
72053,"Fajardo Municipio, Puerto Rico",12579.0,3858.0,30.67
72054,"Florida Municipio, Puerto Rico",4469.0,880.0,19.69
72055,"Guánica Municipio, Puerto Rico",5471.0,1822.0,33.3
72057,"Guayama Municipio, Puerto Rico",14427.0,4682.0,32.45
72059,"Guayanilla Municipio, Puerto Rico",6327.0,1551.0,24.51
72061,"Guaynabo Municipio, Puerto Rico",33464.0,10414.0,31.12
72063,"Gurabo Municipio, Puerto Rico",14850.0,3720.0,25.05
72065,"Hatillo Municipio, Puerto Rico",13503.0,3204.0,23.73
72067,"Hormigueros Municipio, Puerto Rico",6139.0,1733.0,28.23
72069,"Humacao Municipio, Puerto Rico",18206.0,5444.0,29.9
72071,"Isabela Municipio, Puerto Rico",14843.0,4531.0,30.53
72073,"Jayuya Municipio, Puerto Rico",4945.0,1042.0,21.07
72075,"Juana Díaz Municipio, Puerto Rico",15574.0,3594.0,23.08
72077,"Juncos Municipio, Puerto Rico",13145.0,3161.0,24.05
72079,"Lajas Municipio, Puerto Rico",8210.0,2571.0,31.32
72081,"Lares Municipio, Puerto Rico",10165.0,2414.0,23.75
72083,"Las Marías Municipio, Puerto Rico",2722.0,786.0,28.88
72085,"Las Piedras Municipio, Puerto Rico",12219.0,3012.0,24.65
72087,"Loíza Municipio, Puerto Rico",8608.0,2219.0,25.78
72089,"Luquillo Municipio, Puerto Rico",6800.0,2025.0,29.78
72091,"Manatí Municipio, Puerto Rico",14645.0,4419.0,30.17
72093,"Maricao Municipio, Puerto Rico",1902.0,432.0,22.71
72095,"Maunabo Municipio, Puerto Rico",3942.0,776.0,19.69
72097,"Mayagüez Municipio, Puerto Rico",29343.0,10812.0,36.85
72099,"Moca Municipio, Puerto Rico",13254.0,3202.0,24.16
72101,"Morovis Municipio, Puerto Rico",9810.0,2278.0,23.22
72103,"Naguabo Municipio, Puerto Rico",8171.0,2128.0,26.04
72105,"Naranjito Municipio, Puerto Rico",8536.0,2261.0,26.49
72107,"Orocovis Municipio, Puerto Rico",6792.0,1749.0,25.75
72109,"Patillas Municipio, Puerto Rico",6196.0,1699.0,27.42
72111,"Peñuelas Municipio, Puerto Rico",6939.0,1765.0,25.44
72113,"Ponce Municipio, Puerto Rico",52977.0,17527.0,33.08
72115,"Quebradillas Municipio, Puerto Rico",8449.0,2488.0,29.45
72117,"Rincón Municipio, Puerto Rico",5679.0,1651.0,29.07
72119,"Río Grande Municipio, Puerto Rico",15981.0,4050.0,25.34
72121,"Sabana Grande Municipio, Puerto Rico",7102.0,2505.0,35.27
72123,"Salinas Municipio, Puerto Rico",9721.0,2939.0,30.23
72125,"San Germán Municipio, Puerto Rico",11560.0,4245.0,36.72
72127,"San Juan Municipio, Puerto Rico",147044.0,59282.0,40.32
72129,"San Lorenzo Municipio, Puerto Rico",13775.0,4165.0,30.24
72131,"San Sebastián Municipio, Puerto Rico",13978.0,3840.0,27.47
72133,"Santa Isabel Municipio, Puerto Rico",7230.0,2128.0,29.43
72135,"Toa Alta Municipio, Puerto Rico",22568.0,4760.0,21.09
72137,"Toa Baja Municipio, Puerto Rico",28155.0,8155.0,28.96
72139,"Trujillo Alto Municipio, Puerto Rico",25261.0,6726.0,26.63
72141,"Utuado Municipio, Puerto Rico",10326.0,3105.0,30.07
72143,"Vega Alta Municipio, Puerto Rico",12599.0,3007.0,23.87
72145,"Vega Baja Municipio, Puerto Rico",20098.0,5928.0,29.5
72147,"Vieques Municipio, Puerto Rico",2608.0,878.0,33.67
72149,"Villalba Municipio, Puerto Rico",7761.0,1552.0,20.0
72151,"Yabucoa Municipio, Puerto Rico",11682.0,3325.0,28.46
72153,"Yauco Municipio, Puerto Rico",12392.0,3802.0,30.68
