FIPS,total_employees,mining_employees,mining_establishments,bar_establishments,bar_employees,extraction_employment_pct
47173,1785,0.0,0.0,0.0,0.0,0.0
47175,370,0.0,0.0,0.0,0.0,0.0
47177,10026,0.0,0.0,0.0,0.0,0.0
47179,54947,0.0,0.0,9.0,64.0,0.0
47181,2768,0.0,0.0,0.0,0.0,0.0
47183,7923,0.0,0.0,0.0,0.0,0.0
47185,5527,0.0,0.0,0.0,0.0,0.0
47187,138649,2.0,3.0,10.0,116.0,0.0014424914712691762
47189,47238,41.0,4.0,5.0,55.0,0.08679452982768111
48001,12361,384.0,22.0,0.0,0.0,3.106544777930588
48003,5145,1173.0,81.0,0.0,0.0,22.79883381924198
48005,28374,229.0,11.0,3.0,20.0,0.8070769013885951
48007,4172,30.0,6.0,4.0,33.0,0.7190795781399808
48009,1201,211.0,27.0,0.0,0.0,17.568692756036636
48015,7636,42.0,8.0,3.0,4.0,0.5500261917234154
48019,2639,0.0,0.0,5.0,34.0,0.0
48023,680,0.0,0.0,0.0,0.0,0.0
48027,97560,132.0,9.0,29.0,227.0,0.13530135301353013
48031,2703,0.0,0.0,0.0,0.0,0.0
48039,91477,681.0,35.0,24.0,140.0,0.7444494244454891
48041,72452,272.0,42.0,35.0,664.0,0.3754209683652625
48043,2340,0.0,0.0,4.0,26.0,0.0
48049,12487,9.0,3.0,4.0,8.0,0.07207495795627453
48051,3189,258.0,22.0,3.0,18.0,8.090310442144872
48053,13623,228.0,12.0,0.0,0.0,1.6736401673640167
48055,6375,107.0,23.0,0.0,0.0,1.6784313725490199
48057,9469,0.0,0.0,0.0,0.0,0.0
48059,1731,105.0,15.0,0.0,0.0,6.065857885615252
48061,110493,43.0,9.0,43.0,310.0,0.03891649244748536
48063,2917,0.0,0.0,0.0,0.0,0.0
48067,5591,34.0,6.0,0.0,0.0,0.6081201931675908
48069,1368,0.0,0.0,0.0,0.0,0.0
48073,10597,19.0,8.0,0.0,0.0,0.17929602717750306
48075,1786,0.0,0.0,0.0,0.0,0.0
48085,457355,682.0,57.0,30.0,447.0,0.14911829978900415
48091,56330,582.0,23.0,38.0,417.0,1.0331972306053614
48093,2487,0.0,0.0,0.0,0.0,0.0
48099,9412,18.0,3.0,0.0,0.0,0.19124521886952825
48115,2530,326.0,19.0,0.0,0.0,12.885375494071146
48123,4882,361.0,17.0,0.0,0.0,7.394510446538304
48137,265,0.0,0.0,0.0,0.0,0.0
48139,48432,88.0,11.0,5.0,11.0,0.18169805087545426
48151,474,0.0,0.0,0.0,0.0,0.0
48153,784,0.0,0.0,0.0,0.0,0.0
48155,170,0.0,0.0,0.0,0.0,0.0
48157,185444,2067.0,90.0,40.0,332.0,1.1146222040076788
48161,2719,211.0,16.0,0.0,0.0,7.76020595807282
48165,4812,568.0,29.0,0.0,0.0,11.803823773898586
48171,10153,40.0,10.0,15.0,153.0,0.3939722249581405
48173,419,168.0,10.0,0.0,0.0,40.09546539379475
48175,918,80.0,12.0,0.0,0.0,8.714596949891067
48177,4963,197.0,11.0,0.0,0.0,3.969373362885351
48191,376,0.0,0.0,0.0,0.0,0.0
48193,2029,0.0,0.0,0.0,0.0,0.0
48199,8562,166.0,19.0,4.0,9.0,1.9387993459472084
48195,1122,58.0,9.0,0.0,0.0,5.169340463458111
48197,726,0.0,0.0,0.0,0.0,0.0
48207,1097,23.0,4.0,0.0,0.0,2.096627164995442
48211,1196,211.0,12.0,0.0,0.0,17.642140468227424
48229,445,0.0,0.0,0.0,0.0,0.0
48231,24775,0.0,0.0,7.0,16.0,0.0
48237,1608,210.0,28.0,0.0,0.0,13.059701492537313
48239,3586,211.0,26.0,0.0,0.0,5.8839933073061905
48243,321,0.0,0.0,0.0,0.0,0.0
48245,93902,183.0,21.0,17.0,294.0,0.19488402802922197
48247,1118,22.0,4.0,0.0,0.0,1.9677996422182469
48249,12508,1110.0,61.0,5.0,7.0,8.87432043492165
48255,5203,1587.0,33.0,0.0,0.0,30.501633672881027
48257,29780,239.0,14.0,0.0,0.0,0.8025520483546005
48261,178,0.0,0.0,0.0,0.0,0.0
48263,66,0.0,0.0,0.0,0.0,0.0
48265,16113,26.0,13.0,7.0,47.0,0.1613603922298765
48267,954,0.0,0.0,0.0,0.0,0.0
48271,354,0.0,0.0,3.0,1.0,0.0
48273,6577,73.0,12.0,6.0,38.0,1.1099285388474989
48275,591,22.0,4.0,0.0,0.0,3.7225042301184432
48277,18402,0.0,0.0,0.0,0.0,0.0
48223,10655,4.0,3.0,0.0,0.0,0.03754106053496011
48339,178902,3980.0,168.0,41.0,368.0,2.2246816692938034
48279,1961,0.0,0.0,0.0,0.0,0.0
48135,54887,5655.0,243.0,20.0,239.0,10.3029861351504
48141,238952,83.0,11.0,117.0,1206.0,0.03473500954166527
48143,12554,211.0,14.0,5.0,32.0,1.6807392066273699
48145,1650,0.0,0.0,0.0,0.0,0.0
48147,5607,104.0,5.0,0.0,0.0,1.8548243267344393
48149,6872,185.0,32.0,7.0,33.0,2.6920838183934808
48159,6351,0.0,0.0,0.0,0.0,0.0
48163,4940,446.0,25.0,0.0,0.0,9.02834008097166
48167,85094,547.0,18.0,62.0,644.0,0.642818530096129
48169,1130,231.0,23.0,0.0,0.0,20.442477876106192
48179,5416,380.0,35.0,0.0,0.0,7.016248153618906
48181,40400,81.0,17.0,3.0,17.0,0.2004950495049505
48183,63325,2621.0,135.0,7.0,53.0,4.138965653375444
48185,5310,29.0,3.0,0.0,0.0,0.5461393596986817
48187,36490,324.0,17.0,16.0,116.0,0.8879144971224993
48189,8427,0.0,0.0,3.0,7.0,0.0
48203,17896,934.0,52.0,0.0,0.0,5.21904336164506
48205,1276,0.0,0.0,0.0,0.0,0.0
48209,68122,183.0,12.0,28.0,281.0,0.2686356830392531
48213,13677,48.0,12.0,0.0,0.0,0.35095415661329243
48215,208256,643.0,58.0,33.0,243.0,0.3087546097111248
48217,7961,25.0,4.0,0.0,0.0,0.31403090064062306
48219,5627,1491.0,55.0,0.0,0.0,26.497245423849296
48221,14168,503.0,30.0,3.0,28.0,3.5502540937323546
48225,3647,130.0,7.0,0.0,0.0,3.564573622155196
48227,8891,776.0,54.0,3.0,16.0,8.727927117309639
48233,5594,248.0,29.0,3.0,8.0,4.433321415802646
48235,427,132.0,8.0,0.0,0.0,30.913348946135834
48241,8370,83.0,6.0,0.0,0.0,0.9916367980884111
48251,39968,627.0,34.0,5.0,23.0,1.5687550040032023
48253,2067,66.0,9.0,0.0,0.0,3.1930333817126266
48259,15315,88.0,14.0,8.0,57.0,0.5746000652954619
48281,4271,0.0,0.0,0.0,0.0,0.0
48283,1468,347.0,19.0,0.0,0.0,23.637602179836513
48285,5692,161.0,14.0,0.0,0.0,2.8285312719606464
48289,4178,128.0,6.0,0.0,0.0,3.063666826232647
48295,774,71.0,10.0,0.0,0.0,9.17312661498708
48297,2553,217.0,20.0,0.0,0.0,8.499804151978065
48301,129,56.0,4.0,0.0,0.0,43.41085271317829
48303,117258,525.0,49.0,32.0,515.0,0.44773064524382133
48305,707,35.0,3.0,0.0,0.0,4.9504950495049505
48307,1591,0.0,0.0,0.0,0.0,0.0
48309,104650,166.0,11.0,21.0,236.0,0.15862398471094122
48311,285,16.0,5.0,0.0,0.0,5.614035087719298
48313,2291,113.0,10.0,0.0,0.0,4.932343954604976
48317,1237,156.0,15.0,0.0,0.0,12.61115602263541
48319,726,0.0,0.0,0.0,0.0,0.0
48321,7774,42.0,6.0,7.0,48.0,0.5402624131721122
48329,86831,22529.0,795.0,21.0,276.0,25.94580276629315
48335,1097,100.0,8.0,0.0,0.0,9.115770282588878
48343,2202,0.0,0.0,0.0,0.0,0.0
48345,128,0.0,0.0,0.0,0.0,0.0
48347,18171,314.0,17.0,5.0,44.0,1.7280281767651753
48351,835,0.0,0.0,0.0,0.0,0.0
48359,506,38.0,3.0,0.0,0.0,7.5098814229249005
48361,18012,107.0,7.0,3.0,19.0,0.5940484121696646
48379,1641,0.0,0.0,0.0,0.0,0.0
48381,33915,57.0,23.0,8.0,107.0,0.16806722689075632
48383,1232,429.0,35.0,0.0,0.0,34.82142857142857
48385,523,0.0,0.0,0.0,0.0,0.0
48387,1429,34.0,4.0,0.0,0.0,2.3792862141357594
48389,4559,884.0,47.0,0.0,0.0,19.390217152884404
48393,86,27.0,3.0,0.0,0.0,31.3953488372093
48395,3367,157.0,8.0,0.0,0.0,4.662904662904663
48401,9004,487.0,36.0,0.0,0.0,5.4087072412261215
48405,1250,0.0,0.0,0.0,0.0,0.0
48407,1085,0.0,0.0,0.0,0.0,0.0
48411,850,42.0,6.0,0.0,0.0,4.941176470588235
48413,364,84.0,6.0,0.0,0.0,23.076923076923077
48415,4307,577.0,42.0,0.0,0.0,13.396795913628976
48419,6652,146.0,10.0,0.0,0.0,2.1948286229705354
48421,388,0.0,0.0,0.0,0.0,0.0
48423,94224,1102.0,97.0,6.0,69.0,1.1695534046527425
48431,281,34.0,4.0,0.0,0.0,12.099644128113878
48433,306,12.0,3.0,0.0,0.0,3.9215686274509802
48435,927,173.0,8.0,0.0,0.0,18.66235167206041
48437,877,0.0,0.0,0.0,0.0,0.0
48439,798353,2784.0,216.0,188.0,2384.0,0.3487179230240257
48443,41,0.0,0.0,0.0,0.0,0.0
48445,2070,26.0,6.0,0.0,0.0,1.2560386473429952
48447,222,18.0,4.0,0.0,0.0,8.108108108108109
48449,13898,11.0,4.0,0.0,0.0,0.07914807886026766
48455,1657,0.0,0.0,0.0,0.0,0.0
48459,5131,33.0,5.0,0.0,0.0,0.6431494835314754
48463,7010,146.0,10.0,4.0,0.0,2.0827389443651927
48479,75963,774.0,43.0,12.0,123.0,1.0189171043797638
49011,99355,183.0,9.0,6.0,45.0,0.1841880126817976
50025,18116,0.0,0.0,7.0,47.0,0.0
48475,3617,1121.0,73.0,0.0,0.0,30.992535250207354
48287,4901,484.0,32.0,0.0,0.0,9.875535604978577
48291,12971,318.0,28.0,5.0,23.0,2.4516228509752525
48293,4977,445.0,13.0,0.0,0.0,8.941129194293751
48299,4001,21.0,4.0,5.0,34.0,0.5248687828042989
48315,1674,11.0,4.0,0.0,0.0,0.6571087216248507
48323,12111,22.0,3.0,0.0,0.0,0.18165304268846502
48325,7624,164.0,15.0,0.0,0.0,2.1511017838405038
48327,205,0.0,0.0,0.0,0.0,0.0
48331,3948,30.0,7.0,0.0,0.0,0.7598784194528876
48333,1021,0.0,0.0,0.0,0.0,0.0
48337,3330,432.0,34.0,0.0,0.0,12.972972972972974
48341,9409,46.0,6.0,0.0,0.0,0.48889361249867147
48349,12822,81.0,7.0,0.0,0.0,0.6317267197005147
48353,4627,127.0,6.0,0.0,0.0,2.7447590231251353
48355,131192,1508.0,121.0,76.0,728.0,1.149460332947131
48357,3067,892.0,59.0,0.0,0.0,29.083795239647863
48363,5645,169.0,17.0,3.0,25.0,2.9937998228520812
48365,6152,842.0,50.0,0.0,0.0,13.68660598179454
48367,32934,515.0,49.0,7.0,95.0,1.5637335276613835
48369,4418,0.0,0.0,0.0,0.0,0.0
48371,3487,403.0,29.0,0.0,0.0,11.557212503584744
48373,8951,20.0,6.0,0.0,0.0,0.22343872193051056
48375,60583,168.0,29.0,30.0,219.0,0.2773055147483618
48377,913,0.0,0.0,0.0,0.0,0.0
48391,1446,264.0,18.0,0.0,0.0,18.25726141078838
48397,30971,37.0,17.0,0.0,0.0,0.1194665977850247
48399,2094,26.0,8.0,0.0,0.0,1.241642788920726
48403,1563,16.0,5.0,0.0,0.0,1.0236724248240563
48409,15943,375.0,24.0,5.0,27.0,2.3521294612055446
48417,1003,399.0,25.0,0.0,0.0,39.780658025922236
48425,2993,152.0,6.0,0.0,0.0,5.078516538590043
48427,8689,47.0,8.0,0.0,0.0,0.5409137990562781
48429,2352,354.0,37.0,0.0,0.0,15.051020408163266
48441,55835,569.0,67.0,18.0,160.0,1.0190740574908213
48451,39528,1201.0,71.0,25.0,206.0,3.0383525602104835
48453,630752,1034.0,81.0,279.0,3783.0,0.16393130739181166
48457,2169,0.0,0.0,0.0,0.0,0.0
48461,1140,384.0,18.0,0.0,0.0,33.68421052631579
48465,11140,0.0,0.0,7.0,39.0,0.0
48467,8920,56.0,11.0,0.0,0.0,0.6278026905829596
48469,30413,931.0,71.0,11.0,122.0,3.061190938085687
48471,12946,12.0,7.0,6.0,81.0,0.09269272362119574
48473,14447,196.0,16.0,0.0,0.0,1.3566830483837475
48477,12652,60.0,13.0,0.0,0.0,0.47423332279481506
48485,42939,579.0,109.0,27.0,235.0,1.3484245091874518
48489,2402,0.0,0.0,0.0,0.0,0.0
48495,2660,921.0,34.0,0.0,0.0,34.62406015037594
48503,5646,454.0,81.0,0.0,0.0,8.041091037902941
48507,1357,69.0,5.0,0.0,0.0,5.084745762711865
49001,2055,0.0,0.0,0.0,0.0,0.0
49009,131,0.0,0.0,0.0,0.0,0.0
49017,1587,0.0,0.0,0.0,0.0,0.0
49019,5148,8.0,5.0,0.0,0.0,0.1554001554001554
49025,3657,9.0,3.0,0.0,0.0,0.2461033634126333
49031,77,0.0,0.0,0.0,0.0,0.0
49033,540,0.0,0.0,0.0,0.0,0.0
49035,634708,2245.0,44.0,89.0,993.0,0.3537059561247062
49039,4993,12.0,4.0,0.0,0.0,0.24033647105948328
49057,87684,389.0,7.0,22.0,208.0,0.44363852014050453
48481,10601,351.0,29.0,0.0,0.0,3.311008395434393
49037,2651,138.0,9.0,0.0,0.0,5.205582798943794
51191,16457,66.0,7.0,0.0,0.0,0.4010451479613538
51063,2746,0.0,0.0,0.0,0.0,0.0
48483,1190,129.0,20.0,0.0,0.0,10.840336134453782
48487,4414,30.0,7.0,0.0,0.0,0.6796556411418215
48491,177933,743.0,31.0,47.0,564.0,0.41757290665587604
48493,6843,401.0,25.0,0.0,0.0,5.860002922694725
48497,17471,2064.0,71.0,3.0,31.0,11.813862972926565
48499,7891,89.0,5.0,0.0,0.0,1.1278671904701558
48501,1729,403.0,21.0,0.0,0.0,23.308270676691727
48505,1333,181.0,13.0,0.0,0.0,13.578394598649663
49003,20179,34.0,4.0,3.0,6.0,0.16849199663016007
49005,53316,22.0,6.0,0.0,0.0,0.041263410608447744
49007,5606,452.0,9.0,0.0,0.0,8.062789867998573
49013,5465,879.0,75.0,0.0,0.0,16.084172003659653
49015,2309,580.0,6.0,0.0,0.0,25.11909917713296
49021,16226,176.0,8.0,0.0,0.0,1.0846789103907308
49023,2779,54.0,3.0,0.0,0.0,1.9431450161928752
49027,3318,111.0,6.0,0.0,0.0,3.3453887884267632
49029,2092,0.0,0.0,0.0,0.0,0.0
49041,6721,689.0,6.0,0.0,0.0,10.251450676982591
49043,28492,106.0,5.0,7.0,113.0,0.3720342552295381
49045,13691,76.0,4.0,0.0,0.0,0.5551091958220729
49047,9057,921.0,96.0,3.0,39.0,10.168930109307718
49049,255889,284.0,22.0,12.0,90.0,0.11098562267233057
49051,8183,3.0,4.0,0.0,0.0,0.03666137113528046
49053,62683,102.0,15.0,6.0,66.0,0.16272354545889636
49055,696,0.0,0.0,0.0,0.0,0.0
50001,12505,18.0,4.0,0.0,0.0,0.1439424230307877
50003,13969,0.0,0.0,0.0,0.0,0.0
50005,8430,0.0,0.0,6.0,5.0,0.0
50007,82523,39.0,4.0,31.0,100.0,0.04725955188250548
50009,554,0.0,0.0,0.0,0.0,0.0
50011,13065,30.0,3.0,4.0,16.0,0.2296211251435132
50013,705,0.0,0.0,0.0,0.0,0.0
50015,9725,0.0,0.0,5.0,25.0,0.0
50017,5857,5.0,3.0,0.0,0.0,0.08536793580331228
50019,7322,0.0,0.0,3.0,7.0,0.0
50021,20915,203.0,11.0,17.0,63.0,0.970595266555104
50023,24695,88.0,8.0,10.0,51.0,0.35634743875278396
50027,18581,58.0,5.0,4.0,19.0,0.31214681664065447
51001,8454,0.0,0.0,0.0,0.0,0.0
51003,40409,48.0,6.0,3.0,36.0,0.11878541908980672
51005,2296,0.0,0.0,0.0,0.0,0.0
51007,1790,0.0,0.0,0.0,0.0,0.0
51009,5942,0.0,0.0,0.0,0.0,0.0
51011,2421,0.0,0.0,0.0,0.0,0.0
51013,140834,0.0,0.0,8.0,201.0,0.0
51015,21609,30.0,4.0,0.0,0.0,0.13883104262113008
51017,1827,0.0,0.0,0.0,0.0,0.0
51019,16210,0.0,0.0,0.0,0.0,0.0
51021,1220,0.0,0.0,0.0,0.0,0.0
51023,10811,0.0,0.0,0.0,0.0,0.0
51025,2026,0.0,0.0,0.0,0.0,0.0
51027,3973,1157.0,16.0,0.0,0.0,29.12157060156053
51029,1618,84.0,6.0,0.0,0.0,5.19159456118665
51031,17212,0.0,0.0,0.0,0.0,0.0
51033,4186,14.0,3.0,0.0,0.0,0.33444816053511706
51035,4399,0.0,0.0,0.0,0.0,0.0
51036,1556,0.0,0.0,0.0,0.0,0.0
51037,1862,0.0,0.0,0.0,0.0,0.0
51041,118586,36.0,3.0,3.0,17.0,0.030357715075978613
51043,2868,0.0,0.0,0.0,0.0,0.0
51045,407,0.0,0.0,0.0,0.0,0.0
51047,13745,41.0,4.0,0.0,0.0,0.2982902873772281
51049,766,0.0,0.0,0.0,0.0,0.0
51051,2012,161.0,6.0,0.0,0.0,8.001988071570576
51053,5729,49.0,4.0,0.0,0.0,0.8552976086577063
51057,3106,0.0,0.0,0.0,0.0,0.0
51059,647247,68.0,5.0,11.0,72.0,0.010506035562930382
51061,18501,0.0,0.0,0.0,0.0,0.0
53033,1210954,198.0,27.0,330.0,1972.0,0.016350744949849456
53037,12291,0.0,0.0,9.0,46.0,0.0
51195,7508,243.0,15.0,0.0,0.0,3.23654768247203
51065,2756,0.0,0.0,0.0,0.0,0.0
51067,12947,12.0,3.0,0.0,0.0,0.09268556422337221
51069,29327,0.0,0.0,0.0,0.0,0.0
51071,3659,0.0,0.0,0.0,0.0,0.0
51073,7529,0.0,0.0,0.0,0.0,0.0
51075,19133,73.0,4.0,0.0,0.0,0.3815397480792348
51077,1260,22.0,3.0,0.0,0.0,1.746031746031746
51079,3039,0.0,0.0,0.0,0.0,0.0
51081,2299,0.0,0.0,0.0,0.0,0.0
51083,9584,0.0,0.0,0.0,0.0,0.0
51085,47471,78.0,3.0,0.0,0.0,0.16431084240904975
51087,174002,0.0,0.0,5.0,24.0,0.0
51089,11114,0.0,0.0,0.0,0.0,0.0
51091,311,0.0,0.0,0.0,0.0,0.0
51093,9712,0.0,0.0,0.0,0.0,0.0
51095,24123,0.0,0.0,0.0,0.0,0.0
51097,651,0.0,0.0,0.0,0.0,0.0
51099,5268,0.0,0.0,0.0,0.0,0.0
51101,2806,0.0,0.0,0.0,0.0,0.0
51103,4176,0.0,0.0,0.0,0.0,0.0
51105,2207,33.0,5.0,0.0,0.0,1.4952424105120072
51107,164564,199.0,7.0,13.0,124.0,0.12092559733599086
51109,7879,0.0,0.0,0.0,0.0,0.0
51111,1398,0.0,0.0,0.0,0.0,0.0
51113,2555,0.0,0.0,0.0,0.0,0.0
51115,1039,0.0,0.0,0.0,0.0,0.0
51117,8494,0.0,0.0,0.0,0.0,0.0
51119,2029,0.0,0.0,0.0,0.0,0.0
51121,29583,0.0,0.0,0.0,0.0,0.0
51125,3200,0.0,0.0,0.0,0.0,0.0
51127,3915,0.0,0.0,0.0,0.0,0.0
51131,2763,0.0,0.0,0.0,0.0,0.0
51133,1644,0.0,0.0,0.0,0.0,0.0
51135,3049,0.0,0.0,0.0,0.0,0.0
51137,6911,0.0,0.0,0.0,0.0,0.0
51139,4033,0.0,0.0,0.0,0.0,0.0
51141,3226,0.0,0.0,0.0,0.0,0.0
51143,8177,5.0,4.0,0.0,0.0,0.06114711997064938
51145,5780,0.0,0.0,0.0,0.0,0.0
51147,6856,0.0,0.0,0.0,0.0,0.0
51149,8682,0.0,0.0,0.0,0.0,0.0
51153,110914,88.0,4.0,6.0,77.0,0.0793407504913717
51155,11550,0.0,0.0,0.0,0.0,0.0
51157,1042,0.0,0.0,0.0,0.0,0.0
51159,2094,0.0,0.0,0.0,0.0,0.0
51161,29276,0.0,0.0,0.0,0.0,0.0
51163,5353,0.0,0.0,0.0,0.0,0.0
51165,29248,39.0,5.0,0.0,0.0,0.13334245076586435
51167,5757,204.0,10.0,0.0,0.0,3.543512245961438
51169,3764,0.0,0.0,0.0,0.0,0.0
51171,11499,0.0,0.0,0.0,0.0,0.0
51173,8167,0.0,0.0,0.0,0.0,0.0
51175,2148,0.0,0.0,0.0,0.0,0.0
51177,32269,0.0,0.0,3.0,56.0,0.0
51179,35417,0.0,0.0,0.0,0.0,0.0
51181,1192,0.0,0.0,0.0,0.0,0.0
51183,1646,56.0,5.0,0.0,0.0,3.402187120291616
51185,11231,225.0,20.0,0.0,0.0,2.0033834921200246
51187,11574,0.0,0.0,0.0,0.0,0.0
51193,2357,0.0,0.0,0.0,0.0,0.0
53057,40917,84.0,10.0,16.0,135.0,0.20529364322897573
51197,9675,136.0,5.0,0.0,0.0,1.4056847545219637
51199,18337,0.0,0.0,0.0,0.0,0.0
51510,77079,0.0,0.0,4.0,26.0,0.0
51520,7833,0.0,0.0,0.0,0.0,0.0
51530,2000,0.0,0.0,0.0,0.0,0.0
51540,31640,0.0,0.0,4.0,22.0,0.0
51550,95704,17.0,3.0,7.0,62.0,0.017763102900610218
51570,8867,0.0,0.0,0.0,0.0,0.0
51580,3612,0.0,0.0,0.0,0.0,0.0
51590,22838,0.0,0.0,0.0,0.0,0.0
51595,3934,0.0,0.0,0.0,0.0,0.0
51600,25089,0.0,0.0,0.0,0.0,0.0
51610,9751,0.0,0.0,3.0,42.0,0.0
51620,3475,0.0,0.0,0.0,0.0,0.0
51630,20201,0.0,0.0,3.0,47.0,0.0
51640,4984,0.0,0.0,0.0,0.0,0.0
51650,38161,0.0,0.0,6.0,40.0,0.0
51660,24325,0.0,0.0,0.0,0.0,0.0
51670,5427,0.0,0.0,0.0,0.0,0.0
51678,4281,0.0,0.0,0.0,0.0,0.0
51680,53593,0.0,0.0,0.0,0.0,0.0
51683,17017,0.0,0.0,4.0,40.0,0.0
51685,3135,0.0,0.0,0.0,0.0,0.0
51690,8800,0.0,0.0,0.0,0.0,0.0
51700,93795,0.0,0.0,6.0,87.0,0.0
51710,98719,0.0,0.0,18.0,219.0,0.0
51720,3926,0.0,0.0,0.0,0.0,0.0
51730,11113,0.0,0.0,0.0,0.0,0.0
51735,1417,0.0,0.0,0.0,0.0,0.0
51740,23558,0.0,0.0,7.0,48.0,0.0
51750,3670,0.0,0.0,0.0,0.0,0.0
51760,118605,34.0,3.0,20.0,340.0,0.028666582353189158
51770,62120,69.0,4.0,7.0,120.0,0.11107533805537669
51775,18382,0.0,0.0,0.0,0.0,0.0
51790,9934,0.0,0.0,0.0,0.0,0.0
51800,24682,12.0,3.0,0.0,0.0,0.04861842638359938
51810,157522,0.0,0.0,19.0,233.0,0.0
51820,9074,0.0,0.0,0.0,0.0,0.0
51830,7616,0.0,0.0,0.0,0.0,0.0
51840,24179,0.0,0.0,3.0,15.0,0.0
53001,4541,0.0,0.0,0.0,0.0,0.0
53003,5219,0.0,0.0,0.0,0.0,0.0
53005,71519,0.0,0.0,25.0,188.0,0.0
53007,31681,0.0,0.0,14.0,140.0,0.0
53009,17803,20.0,4.0,8.0,56.0,0.11234061674998597
53011,147590,39.0,10.0,40.0,310.0,0.026424554509113084
53013,796,0.0,0.0,0.0,0.0,0.0
53015,32703,149.0,6.0,14.0,133.0,0.4556156927499006
53017,8242,0.0,0.0,3.0,15.0,0.0
53019,904,0.0,0.0,0.0,0.0,0.0
53021,22236,38.0,3.0,7.0,38.0,0.17089404569167116
53023,301,0.0,0.0,0.0,0.0,0.0
53025,23719,0.0,0.0,5.0,22.0,0.0
53027,15200,0.0,0.0,14.0,52.0,0.0
53029,12760,14.0,3.0,4.0,16.0,0.109717868338558
53031,6631,22.0,3.0,6.0,65.0,0.3317749962298296
53035,60012,0.0,0.0,24.0,207.0,0.0
53039,4070,0.0,0.0,4.0,3.0,0.0
53041,21581,81.0,7.0,8.0,28.0,0.37533015152217225
53043,1742,0.0,0.0,0.0,0.0,0.0
53045,9386,22.0,3.0,7.0,36.0,0.2343916471340294
53047,8180,0.0,0.0,6.0,12.0,0.0
53049,4368,0.0,0.0,6.0,36.0,0.0
53051,1709,0.0,0.0,0.0,0.0,0.0
53053,269230,215.0,9.0,89.0,722.0,0.07985737102106007
53055,5011,0.0,0.0,0.0,0.0,0.0
53059,1614,0.0,0.0,0.0,0.0,0.0
53061,258700,109.0,16.0,64.0,420.0,0.04213374565133359
53063,195698,134.0,18.0,71.0,408.0,0.06847285102555979
53065,8155,63.0,4.0,6.0,14.0,0.7725321888412017
53067,74432,58.0,4.0,29.0,159.0,0.07792347377472056
53069,455,0.0,0.0,0.0,0.0,0.0
53071,20274,0.0,0.0,5.0,22.0,0.0
53073,74284,160.0,9.0,42.0,199.0,0.2153895859135211
53075,10425,0.0,0.0,7.0,52.0,0.0
53077,68144,63.0,4.0,26.0,172.0,0.09245127964310872
54001,2874,563.0,4.0,4.0,31.0,19.589422407794014
54003,28190,0.0,0.0,24.0,118.0,0.0
54005,3923,1373.0,14.0,0.0,0.0,34.9987254652052
54007,2743,77.0,3.0,0.0,0.0,2.807145461173897
54009,6111,0.0,0.0,12.0,52.0,0.0
54011,43560,17.0,6.0,32.0,199.0,0.03902662993572085
54017,702,297.0,6.0,0.0,0.0,42.30769230769231
54019,7032,595.0,8.0,4.0,12.0,8.4613196814562
54013,752,20.0,11.0,0.0,0.0,2.6595744680851063
54015,771,0.0,0.0,0.0,0.0,0.0
54021,815,93.0,9.0,0.0,0.0,11.411042944785276
54023,2680,0.0,0.0,0.0,0.0,0.0
54025,10358,212.0,5.0,3.0,14.0,2.0467271674068352
54027,2425,0.0,0.0,0.0,0.0,0.0
54029,7481,0.0,0.0,12.0,52.0,0.0
54031,5895,0.0,0.0,0.0,0.0,0.0
54033,27218,870.0,41.0,11.0,56.0,3.196414137702991
54035,6123,65.0,5.0,4.0,17.0,1.0615711252653928
54037,11882,0.0,0.0,11.0,55.0,0.0
54039,71343,1428.0,42.0,29.0,138.0,2.001597914301333
54041,4008,120.0,14.0,0.0,0.0,2.9940119760479043
54043,1537,0.0,0.0,0.0,0.0,0.0
54045,7314,1345.0,9.0,0.0,0.0,18.3893902105551
54047,1620,246.0,14.0,0.0,0.0,15.185185185185185
54049,13388,906.0,9.0,10.0,48.0,6.76725425754407
54051,8920,1600.0,17.0,9.0,30.0,17.937219730941703
54053,3584,0.0,0.0,0.0,0.0,0.0
54055,15658,747.0,11.0,7.0,31.0,4.770724230425341
54057,6749,0.0,0.0,10.0,38.0,0.0
54059,2324,0.0,0.0,0.0,0.0,0.0
54061,49444,480.0,28.0,27.0,220.0,0.9707952431033088
54063,1035,0.0,0.0,0.0,0.0,0.0
54065,2155,0.0,0.0,0.0,0.0,0.0
54067,5554,248.0,9.0,4.0,7.0,4.465250270075622
54069,23570,454.0,3.0,15.0,86.0,1.9261773440814596
54071,1029,0.0,0.0,0.0,0.0,0.0
54077,5016,93.0,6.0,0.0,0.0,1.8540669856459329
54073,2009,0.0,0.0,0.0,0.0,0.0
54075,2776,0.0,0.0,0.0,0.0,0.0
54079,16998,0.0,0.0,4.0,21.0,0.0
54081,23532,1081.0,12.0,4.0,21.0,4.5937446880843105
54083,8370,188.0,4.0,0.0,0.0,2.246117084826762
54085,2542,410.0,19.0,0.0,0.0,16.129032258064516
54087,2033,118.0,30.0,0.0,0.0,5.8042302016724046
54089,1457,0.0,0.0,0.0,0.0,0.0
54095,1242,0.0,0.0,0.0,0.0,0.0
54091,2346,0.0,0.0,0.0,0.0,0.0
54093,1828,0.0,0.0,0.0,0.0,0.0
54097,5579,192.0,19.0,0.0,0.0,3.441476967198423
